transaction_amount,transaction_hour,product_category,quantity,payment_method,device_type,customer_age,customer_gender,is_holiday,label_is_fraud
1094.55,17.0,travel,1,unknown,unknown,48.0,F,False,0.0
4293.83,5.0,online_shopping,1,unknown,unknown,81.0,M,False,
1671.59,21.0,entertainment,1,unknown,unknown,22.0,M,False,0.0
5660.21,7.0,fitness_and_medical,1,unknown,unknown,73.0,M,False,
3710.18,6.0,online_shopping,1,unknown,unknown,21.0,M,False,1.0
9534.37,18.0,fitness_and_medical,1,unknown,unknown,86.0,M,False,0.0
1176.94,0.0,entertainment,1,unknown,unknown,42.0,M,False,1.0
947.89,17.0,travel,1,unknown,unknown,59.0,F,False,0.0
4255.08,8.0,entertainment,1,unknown,unknown,81.0,M,False,0.0
5995.21,4.0,travel,1,unknown,unknown,56.0,M,False,0.0
9395.43,7.0,online_shopping,1,unknown,unknown,66.0,F,False,0.0
693.23,8.0,online_shopping,1,unknown,unknown,54.0,F,False,1.0
8765.5,1.0,online_shopping,1,unknown,unknown,53.0,M,False,1.0
6311.2,,online_shopping,1,unknown,unknown,37.0,M,False,1.0
3702.2,7.0,online_shopping,1,unknown,unknown,53.0,M,False,0.0
3642.77,15.0,online_shopping,1,unknown,unknown,62.0,F,False,0.0
8868.07,4.0,entertainment,1,unknown,unknown,48.0,M,False,1.0
4978.31,18.0,entertainment,1,unknown,unknown,75.0,M,False,1.0
2895.79,22.0,fitness_and_medical,1,unknown,unknown,41.0,F,False,1.0
9202.83,15.0,entertainment,1,unknown,unknown,47.0,M,False,
5596.78,7.0,fitness_and_medical,1,unknown,unknown,78.0,M,False,1.0
8544.87,23.0,fitness_and_medical,1,unknown,unknown,36.0,F,False,0.0
8362.2,,travel,1,unknown,unknown,39.0,M,False,0.0
1178.41,,entertainment,1,unknown,unknown,25.0,F,False,1.0
4471.39,11.0,travel,1,unknown,unknown,78.0,F,False,1.0
5962.23,4.0,fitness_and_medical,1,unknown,unknown,32.0,F,False,1.0
4424.57,0.0,online_shopping,1,unknown,unknown,33.0,M,False,1.0
8438.54,,travel,1,unknown,unknown,25.0,F,False,0.0
3194.37,21.0,fitness_and_medical,1,unknown,unknown,22.0,F,False,1.0
2275.29,8.0,fitness_and_medical,1,unknown,unknown,81.0,F,False,0.0
5533.23,17.0,entertainment,1,unknown,unknown,24.0,M,False,1.0
1787.39,18.0,fitness_and_medical,1,unknown,unknown,27.0,M,False,0.0
,2.0,online_shopping,1,unknown,unknown,26.0,F,False,0.0
816.64,2.0,travel,1,unknown,unknown,74.0,M,False,0.0
4000.92,0.0,travel,1,unknown,unknown,22.0,M,False,1.0
6229.42,11.0,travel,1,unknown,unknown,75.0,F,False,0.0
2910.66,17.0,travel,1,unknown,unknown,41.0,M,False,0.0
6511.84,,fitness_and_medical,1,unknown,unknown,71.0,F,False,0.0
2880.04,19.0,online_shopping,1,unknown,unknown,49.0,,False,0.0
162.91,11.0,online_shopping,1,unknown,unknown,65.0,F,False,1.0
9740.76,21.0,fitness_and_medical,1,unknown,unknown,66.0,M,False,0.0
3476.36,6.0,travel,1,unknown,unknown,38.0,F,False,0.0
1314.87,17.0,fitness_and_medical,1,unknown,unknown,45.0,M,False,1.0
7877.29,9.0,travel,1,unknown,unknown,38.0,F,False,1.0
9022.86,14.0,,1,unknown,unknown,80.0,F,False,1.0
6480.56,11.0,,1,unknown,unknown,74.0,,False,1.0
5572.69,22.0,fitness_and_medical,1,unknown,unknown,46.0,F,False,1.0
6542.38,10.0,fitness_and_medical,1,unknown,unknown,23.0,M,False,0.0
1249.26,19.0,fitness_and_medical,1,unknown,unknown,41.0,M,False,1.0
,0.0,travel,1,unknown,unknown,41.0,F,False,1.0
8760.33,1.0,fitness_and_medical,1,unknown,unknown,24.0,F,False,0.0
,14.0,fitness_and_medical,1,unknown,unknown,52.0,F,False,1.0
651.23,10.0,online_shopping,1,unknown,unknown,21.0,M,False,0.0
3449.66,3.0,entertainment,1,unknown,unknown,56.0,M,False,0.0
7724.33,16.0,travel,1,unknown,unknown,80.0,M,False,1.0
5121.3,3.0,fitness_and_medical,1,unknown,unknown,48.0,F,False,0.0
6319.58,12.0,travel,1,unknown,unknown,53.0,F,False,1.0
8759.48,15.0,online_shopping,1,unknown,unknown,65.0,M,False,0.0
5199.51,9.0,entertainment,1,unknown,unknown,80.0,M,False,0.0
5742.23,19.0,entertainment,1,unknown,unknown,68.0,,False,0.0
2432.05,8.0,entertainment,1,unknown,unknown,67.0,F,False,0.0
5677.85,11.0,entertainment,1,unknown,unknown,35.0,M,False,0.0
6051.44,9.0,travel,1,unknown,unknown,83.0,F,False,
5985.93,21.0,online_shopping,1,unknown,unknown,74.0,,False,0.0
4711.26,1.0,fitness_and_medical,1,unknown,unknown,84.0,F,False,0.0
1573.99,16.0,travel,1,unknown,unknown,32.0,M,False,0.0
7653.99,6.0,travel,1,unknown,unknown,77.0,M,False,1.0
900.51,13.0,fitness_and_medical,1,unknown,unknown,63.0,F,False,1.0
8794.44,12.0,travel,1,unknown,unknown,28.0,F,False,1.0
4206.01,,entertainment,1,unknown,unknown,27.0,M,False,
,6.0,entertainment,1,unknown,unknown,51.0,M,False,
6785.54,19.0,online_shopping,1,unknown,unknown,74.0,F,False,
3782.38,16.0,online_shopping,1,unknown,unknown,33.0,M,False,0.0
2054.77,16.0,online_shopping,1,unknown,unknown,36.0,F,False,0.0
6644.09,10.0,travel,1,unknown,unknown,56.0,F,False,0.0
9403.99,8.0,online_shopping,1,unknown,unknown,53.0,M,False,0.0
1867.25,11.0,travel,1,unknown,unknown,78.0,F,False,1.0
2895.79,22.0,fitness_and_medical,1,unknown,unknown,41.0,F,False,1.0
,6.0,online_shopping,1,unknown,unknown,67.0,F,False,1.0
1386.15,19.0,entertainment,1,unknown,unknown,72.0,M,False,0.0
9230.22,10.0,travel,1,unknown,unknown,77.0,M,False,1.0
3476.36,6.0,travel,1,unknown,unknown,38.0,F,False,0.0
5719.6,7.0,entertainment,1,unknown,unknown,22.0,,False,0.0
7832.3,23.0,online_shopping,1,unknown,unknown,84.0,M,False,1.0
8437.21,9.0,,1,unknown,unknown,53.0,F,False,1.0
5549.5,13.0,travel,1,unknown,unknown,74.0,M,False,0.0
9626.58,23.0,travel,1,unknown,unknown,25.0,,False,1.0
4642.33,22.0,entertainment,1,unknown,unknown,84.0,M,False,1.0
8301.89,8.0,travel,1,unknown,unknown,37.0,M,False,0.0
,,fitness_and_medical,1,unknown,unknown,67.0,F,False,1.0
5497.95,16.0,entertainment,1,unknown,unknown,33.0,M,False,1.0
2684.42,12.0,entertainment,1,unknown,unknown,71.0,F,False,1.0
9765.19,16.0,entertainment,1,unknown,unknown,53.0,F,False,0.0
1558.33,14.0,online_shopping,1,unknown,unknown,36.0,M,False,0.0
9040.57,18.0,online_shopping,1,unknown,unknown,31.0,M,False,0.0
4965.38,,entertainment,1,unknown,unknown,72.0,F,False,1.0
6402.76,5.0,travel,1,unknown,unknown,59.0,M,False,
4353.69,8.0,entertainment,1,unknown,unknown,71.0,M,False,1.0
7999.39,14.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,0.0
9401.42,3.0,travel,1,unknown,unknown,23.0,M,False,1.0
657.18,6.0,entertainment,1,unknown,unknown,27.0,,False,0.0
4037.56,,entertainment,1,unknown,unknown,24.0,M,False,1.0
4624.15,,entertainment,1,unknown,unknown,50.0,M,False,0.0
2672.54,,online_shopping,1,unknown,unknown,60.0,F,False,1.0
3701.11,10.0,entertainment,1,unknown,unknown,50.0,,False,0.0
1510.65,,online_shopping,1,unknown,unknown,57.0,F,False,1.0
6987.62,11.0,,1,unknown,unknown,26.0,F,False,1.0
9174.63,3.0,fitness_and_medical,1,unknown,unknown,75.0,M,False,0.0
2045.41,16.0,,1,unknown,unknown,28.0,M,False,1.0
1558.33,14.0,online_shopping,1,unknown,unknown,36.0,M,False,0.0
7292.34,21.0,,1,unknown,unknown,78.0,M,False,1.0
2104.85,13.0,travel,1,unknown,unknown,50.0,M,False,1.0
6043.79,5.0,online_shopping,1,unknown,unknown,20.0,M,False,1.0
5268.76,7.0,entertainment,1,unknown,unknown,50.0,M,False,1.0
9361.23,3.0,travel,1,unknown,unknown,79.0,F,False,0.0
8544.87,23.0,fitness_and_medical,1,unknown,unknown,36.0,F,False,0.0
7377.0,16.0,travel,1,unknown,unknown,49.0,F,False,1.0
8599.14,2.0,fitness_and_medical,1,unknown,unknown,35.0,F,False,1.0
5486.73,11.0,fitness_and_medical,1,unknown,unknown,49.0,F,False,1.0
8644.51,4.0,entertainment,1,unknown,unknown,20.0,F,False,1.0
2907.72,16.0,travel,1,unknown,unknown,81.0,M,False,1.0
6144.89,21.0,online_shopping,1,unknown,unknown,25.0,F,False,0.0
6953.18,17.0,fitness_and_medical,1,unknown,unknown,67.0,F,False,0.0
,14.0,online_shopping,1,unknown,unknown,71.0,M,False,1.0
4906.35,4.0,entertainment,1,unknown,unknown,20.0,M,False,1.0
4037.88,21.0,online_shopping,1,unknown,unknown,75.0,M,False,0.0
6240.05,23.0,online_shopping,1,unknown,unknown,69.0,F,False,0.0
6283.57,17.0,entertainment,1,unknown,unknown,70.0,,False,1.0
5574.08,6.0,online_shopping,1,unknown,unknown,33.0,F,False,0.0
9916.56,6.0,online_shopping,1,unknown,unknown,73.0,,False,0.0
4101.21,3.0,travel,1,unknown,unknown,62.0,F,False,
,19.0,fitness_and_medical,1,unknown,unknown,75.0,F,False,0.0
1767.67,0.0,online_shopping,1,unknown,unknown,53.0,M,False,1.0
9008.4,0.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,0.0
7774.28,22.0,online_shopping,1,unknown,unknown,53.0,M,False,1.0
352.81,12.0,,1,unknown,unknown,54.0,M,False,1.0
6193.59,,fitness_and_medical,1,unknown,unknown,70.0,M,False,1.0
4882.04,2.0,entertainment,1,unknown,unknown,66.0,M,False,0.0
3993.25,11.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,1.0
9083.26,11.0,entertainment,1,unknown,unknown,44.0,M,False,1.0
1671.59,21.0,entertainment,1,unknown,unknown,22.0,M,False,0.0
1355.28,23.0,online_shopping,1,unknown,unknown,23.0,F,False,1.0
1058.65,17.0,fitness_and_medical,1,unknown,unknown,35.0,F,False,
4015.91,10.0,fitness_and_medical,1,unknown,unknown,43.0,F,False,1.0
9822.97,8.0,entertainment,1,unknown,unknown,35.0,M,False,1.0
2474.53,2.0,online_shopping,1,unknown,unknown,23.0,,False,0.0
390.9,20.0,,1,unknown,unknown,74.0,,False,1.0
6416.88,20.0,travel,1,unknown,unknown,68.0,M,False,1.0
4086.96,12.0,entertainment,1,unknown,unknown,68.0,M,False,1.0
1293.48,9.0,fitness_and_medical,1,unknown,unknown,42.0,F,False,1.0
874.24,0.0,online_shopping,1,unknown,unknown,25.0,F,False,1.0
5245.28,,entertainment,1,unknown,unknown,51.0,F,False,0.0
3593.67,,online_shopping,1,unknown,unknown,61.0,M,False,1.0
7321.94,21.0,online_shopping,1,unknown,unknown,54.0,M,False,0.0
3609.57,23.0,travel,1,unknown,unknown,49.0,F,False,1.0
638.63,14.0,online_shopping,1,unknown,unknown,29.0,,False,0.0
2182.57,5.0,entertainment,1,unknown,unknown,69.0,F,False,1.0
8781.0,12.0,,1,unknown,unknown,21.0,F,False,0.0
9909.69,6.0,online_shopping,1,unknown,unknown,66.0,F,False,1.0
4025.97,15.0,fitness_and_medical,1,unknown,unknown,53.0,M,False,1.0
8463.53,16.0,online_shopping,1,unknown,unknown,56.0,F,False,1.0
3409.81,3.0,travel,1,unknown,unknown,62.0,,False,1.0
1059.56,17.0,online_shopping,1,unknown,unknown,71.0,M,False,1.0
6260.92,,entertainment,1,unknown,unknown,45.0,F,False,0.0
7502.07,12.0,fitness_and_medical,1,unknown,unknown,62.0,M,False,1.0
1573.99,16.0,travel,1,unknown,unknown,32.0,M,False,0.0
893.26,14.0,entertainment,1,unknown,unknown,53.0,,False,1.0
6086.72,13.0,fitness_and_medical,1,unknown,unknown,38.0,,False,0.0
2182.57,5.0,entertainment,1,unknown,unknown,69.0,F,False,1.0
5479.84,22.0,online_shopping,1,unknown,unknown,69.0,,False,1.0
6113.26,11.0,entertainment,1,unknown,unknown,60.0,M,False,1.0
3900.26,17.0,fitness_and_medical,1,unknown,unknown,55.0,M,False,0.0
6869.29,15.0,fitness_and_medical,1,unknown,unknown,80.0,F,False,0.0
2790.48,9.0,entertainment,1,unknown,unknown,34.0,F,False,1.0
8293.69,5.0,travel,1,unknown,unknown,43.0,M,False,0.0
9589.26,11.0,entertainment,1,unknown,unknown,31.0,M,False,1.0
2865.72,16.0,online_shopping,1,unknown,unknown,31.0,M,False,1.0
5533.23,17.0,entertainment,1,unknown,unknown,24.0,M,False,1.0
5386.64,12.0,fitness_and_medical,1,unknown,unknown,53.0,M,False,1.0
6261.72,4.0,online_shopping,1,unknown,unknown,21.0,M,False,0.0
1545.94,5.0,travel,1,unknown,unknown,46.0,,False,0.0
8044.84,10.0,entertainment,1,unknown,unknown,49.0,F,False,1.0
1107.46,3.0,entertainment,1,unknown,unknown,80.0,F,False,1.0
6241.3,5.0,travel,1,unknown,unknown,82.0,F,False,0.0
4387.88,4.0,entertainment,1,unknown,unknown,75.0,F,False,1.0
4796.18,2.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
3768.2,10.0,online_shopping,1,unknown,unknown,66.0,F,False,1.0
2600.41,0.0,fitness_and_medical,1,unknown,unknown,41.0,M,False,1.0
6597.97,1.0,travel,1,unknown,unknown,33.0,F,False,0.0
,2.0,,1,unknown,unknown,39.0,M,False,0.0
5569.56,7.0,travel,1,unknown,unknown,72.0,M,False,
5809.02,10.0,online_shopping,1,unknown,unknown,40.0,F,False,1.0
2289.95,11.0,fitness_and_medical,1,unknown,unknown,75.0,M,False,1.0
3980.02,17.0,entertainment,1,unknown,unknown,35.0,M,False,0.0
1045.72,18.0,entertainment,1,unknown,unknown,37.0,M,False,1.0
8372.24,23.0,entertainment,1,unknown,unknown,27.0,F,False,0.0
,4.0,travel,1,unknown,unknown,33.0,M,False,0.0
3609.57,23.0,travel,1,unknown,unknown,49.0,F,False,1.0
5631.76,0.0,travel,1,unknown,unknown,69.0,M,False,0.0
9513.99,10.0,entertainment,1,unknown,unknown,32.0,M,False,0.0
,16.0,travel,1,unknown,unknown,84.0,M,False,0.0
6157.15,20.0,entertainment,1,unknown,unknown,48.0,M,False,1.0
6889.03,8.0,,1,unknown,unknown,51.0,M,False,0.0
5572.69,22.0,fitness_and_medical,1,unknown,unknown,46.0,F,False,1.0
3478.61,11.0,entertainment,1,unknown,unknown,38.0,M,False,1.0
8958.66,2.0,travel,1,unknown,unknown,74.0,F,False,0.0
6925.05,19.0,fitness_and_medical,1,unknown,unknown,85.0,F,False,0.0
2076.18,18.0,online_shopping,1,unknown,unknown,74.0,M,False,
5914.99,9.0,fitness_and_medical,1,unknown,unknown,39.0,F,False,1.0
9783.69,12.0,travel,1,unknown,unknown,66.0,M,False,0.0
638.63,14.0,online_shopping,1,unknown,unknown,29.0,,False,0.0
8905.22,16.0,,1,unknown,unknown,66.0,M,False,
9359.42,12.0,entertainment,1,unknown,unknown,58.0,F,False,1.0
1460.19,7.0,online_shopping,1,unknown,unknown,82.0,M,False,
2600.41,0.0,fitness_and_medical,1,unknown,unknown,41.0,M,False,1.0
6644.27,10.0,travel,1,unknown,unknown,42.0,M,False,1.0
207.41,21.0,travel,1,unknown,unknown,34.0,M,False,1.0
4566.3,17.0,online_shopping,1,unknown,unknown,29.0,F,False,0.0
5719.6,7.0,entertainment,1,unknown,unknown,22.0,,False,0.0
6530.48,14.0,online_shopping,1,unknown,unknown,76.0,,False,1.0
7042.09,15.0,travel,1,unknown,unknown,44.0,F,False,0.0
9740.76,21.0,fitness_and_medical,1,unknown,unknown,66.0,M,False,0.0
8002.78,22.0,travel,1,unknown,unknown,34.0,F,False,1.0
3799.48,21.0,fitness_and_medical,1,unknown,unknown,39.0,F,False,1.0
7862.54,,entertainment,1,unknown,unknown,62.0,M,False,0.0
7669.51,1.0,travel,1,unknown,unknown,70.0,M,False,0.0
2658.39,0.0,fitness_and_medical,1,unknown,unknown,79.0,F,False,0.0
8702.44,3.0,fitness_and_medical,1,unknown,unknown,26.0,F,False,1.0
8544.87,23.0,fitness_and_medical,1,unknown,unknown,36.0,F,False,0.0
7017.21,23.0,,1,unknown,unknown,68.0,M,False,1.0
4501.08,17.0,online_shopping,1,unknown,unknown,74.0,F,False,1.0
8408.77,10.0,fitness_and_medical,1,unknown,unknown,68.0,M,False,1.0
6542.38,10.0,fitness_and_medical,1,unknown,unknown,23.0,M,False,0.0
144.45,23.0,travel,1,unknown,unknown,53.0,M,False,1.0
7258.02,4.0,online_shopping,1,unknown,unknown,29.0,M,False,1.0
3294.76,22.0,fitness_and_medical,1,unknown,unknown,19.0,M,False,1.0
,4.0,fitness_and_medical,1,unknown,unknown,32.0,,False,1.0
4645.88,15.0,fitness_and_medical,1,unknown,unknown,21.0,F,False,1.0
4464.46,1.0,online_shopping,1,unknown,unknown,29.0,F,False,1.0
5245.28,,entertainment,1,unknown,unknown,51.0,F,False,0.0
9859.66,16.0,fitness_and_medical,1,unknown,unknown,79.0,F,False,0.0
6719.18,19.0,entertainment,1,unknown,unknown,81.0,M,False,0.0
555.14,6.0,travel,1,unknown,unknown,19.0,F,False,0.0
4820.77,15.0,online_shopping,1,unknown,unknown,57.0,F,False,0.0
,6.0,online_shopping,1,unknown,unknown,67.0,F,False,1.0
4367.85,22.0,travel,1,unknown,unknown,66.0,M,False,0.0
2657.26,15.0,fitness_and_medical,1,unknown,unknown,23.0,M,False,1.0
9160.46,5.0,fitness_and_medical,1,unknown,unknown,64.0,,False,0.0
8831.2,,online_shopping,1,unknown,unknown,32.0,F,False,1.0
5670.15,23.0,fitness_and_medical,1,unknown,unknown,83.0,M,False,0.0
6018.54,21.0,fitness_and_medical,1,unknown,unknown,28.0,,False,1.0
3980.61,17.0,,1,unknown,unknown,30.0,,False,1.0
5071.57,0.0,travel,1,unknown,unknown,40.0,M,False,0.0
8599.14,2.0,fitness_and_medical,1,unknown,unknown,35.0,F,False,1.0
9513.99,10.0,entertainment,1,unknown,unknown,32.0,M,False,0.0
9359.42,12.0,entertainment,1,unknown,unknown,58.0,F,False,1.0
2907.72,16.0,travel,1,unknown,unknown,81.0,M,False,1.0
9359.42,12.0,entertainment,1,unknown,unknown,58.0,F,False,1.0
6319.58,12.0,travel,1,unknown,unknown,53.0,F,False,1.0
5055.9,14.0,fitness_and_medical,1,unknown,unknown,37.0,F,False,1.0
6217.65,7.0,entertainment,1,unknown,unknown,32.0,,False,0.0
8356.57,23.0,entertainment,1,unknown,unknown,20.0,M,False,0.0
4084.83,23.0,travel,1,unknown,unknown,66.0,F,False,0.0
6536.89,0.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
3303.61,,fitness_and_medical,1,unknown,unknown,53.0,M,False,0.0
1105.15,,entertainment,1,unknown,unknown,66.0,F,False,1.0
2182.57,2.0,,1,unknown,unknown,57.0,F,False,0.0
2266.55,11.0,fitness_and_medical,1,unknown,unknown,25.0,M,False,0.0
,0.0,online_shopping,1,unknown,unknown,53.0,,False,0.0
1744.89,11.0,online_shopping,1,unknown,unknown,61.0,M,False,0.0
5769.89,20.0,entertainment,1,unknown,unknown,76.0,M,False,
9733.95,,online_shopping,1,unknown,unknown,76.0,M,False,0.0
,11.0,travel,1,unknown,unknown,81.0,F,False,0.0
1726.66,20.0,online_shopping,1,unknown,unknown,78.0,M,False,1.0
7834.5,17.0,travel,1,unknown,unknown,53.0,F,False,1.0
5498.24,6.0,entertainment,1,unknown,unknown,69.0,M,False,0.0
1386.15,19.0,entertainment,1,unknown,unknown,72.0,M,False,0.0
816.64,2.0,travel,1,unknown,unknown,74.0,M,False,0.0
1928.47,17.0,travel,1,unknown,unknown,73.0,F,False,1.0
7391.11,7.0,entertainment,1,unknown,unknown,71.0,M,False,1.0
,2.0,,1,unknown,unknown,39.0,M,False,0.0
721.39,7.0,fitness_and_medical,1,unknown,unknown,85.0,,False,1.0
5447.96,,entertainment,1,unknown,unknown,31.0,F,False,1.0
,11.0,online_shopping,1,unknown,unknown,32.0,F,False,1.0
6229.42,11.0,travel,1,unknown,unknown,75.0,F,False,0.0
5822.18,8.0,fitness_and_medical,1,unknown,unknown,78.0,F,False,1.0
6114.07,3.0,online_shopping,1,unknown,unknown,21.0,F,False,1.0
6845.15,9.0,entertainment,1,unknown,unknown,76.0,M,False,0.0
3642.77,15.0,online_shopping,1,unknown,unknown,62.0,F,False,0.0
8506.4,10.0,travel,1,unknown,unknown,47.0,M,False,1.0
9248.66,16.0,entertainment,1,unknown,unknown,43.0,M,False,0.0
4645.88,15.0,fitness_and_medical,1,unknown,unknown,21.0,F,False,1.0
9918.18,12.0,entertainment,1,unknown,unknown,72.0,F,False,0.0
4728.68,20.0,online_shopping,1,unknown,unknown,26.0,F,False,0.0
5713.61,16.0,fitness_and_medical,1,unknown,unknown,22.0,M,False,
5217.03,23.0,fitness_and_medical,1,unknown,unknown,76.0,F,False,1.0
7154.12,20.0,travel,1,unknown,unknown,76.0,M,False,0.0
6217.65,7.0,entertainment,1,unknown,unknown,32.0,,False,0.0
9708.53,17.0,fitness_and_medical,1,unknown,unknown,42.0,F,False,
246.54,1.0,fitness_and_medical,1,unknown,unknown,45.0,M,False,1.0
4501.08,17.0,online_shopping,1,unknown,unknown,74.0,F,False,1.0
3799.48,21.0,fitness_and_medical,1,unknown,unknown,39.0,F,False,1.0
130.72,23.0,travel,1,unknown,unknown,39.0,M,False,0.0
8044.84,10.0,entertainment,1,unknown,unknown,49.0,F,False,1.0
6719.18,19.0,entertainment,1,unknown,unknown,81.0,M,False,0.0
4206.01,,entertainment,1,unknown,unknown,27.0,M,False,
3506.4,15.0,fitness_and_medical,1,unknown,unknown,35.0,F,False,1.0
,2.0,travel,1,unknown,unknown,33.0,F,False,1.0
1303.03,9.0,entertainment,1,unknown,unknown,72.0,M,False,1.0
3135.72,14.0,,1,unknown,unknown,80.0,F,False,0.0
151.74,20.0,travel,1,unknown,unknown,25.0,,False,0.0
5261.93,16.0,travel,1,unknown,unknown,50.0,M,False,1.0
8013.54,18.0,,1,unknown,unknown,52.0,M,False,1.0
2776.53,10.0,,1,unknown,unknown,75.0,F,False,1.0
5976.46,16.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,1.0
2050.68,5.0,travel,1,unknown,unknown,26.0,M,False,0.0
5081.08,4.0,travel,1,unknown,unknown,41.0,F,False,0.0
4057.86,0.0,travel,1,unknown,unknown,53.0,M,False,0.0
6937.82,2.0,entertainment,1,unknown,unknown,56.0,M,False,0.0
485.12,2.0,fitness_and_medical,1,unknown,unknown,74.0,M,False,1.0
7040.43,20.0,travel,1,unknown,unknown,27.0,M,False,1.0
3008.06,0.0,travel,1,unknown,unknown,67.0,M,False,0.0
9100.38,9.0,online_shopping,1,unknown,unknown,53.0,F,False,1.0
511.74,12.0,online_shopping,1,unknown,unknown,77.0,M,False,0.0
4293.83,5.0,online_shopping,1,unknown,unknown,81.0,M,False,
8948.44,19.0,online_shopping,1,unknown,unknown,81.0,F,False,0.0
377.45,14.0,online_shopping,1,unknown,unknown,54.0,F,False,0.0
9513.99,10.0,entertainment,1,unknown,unknown,32.0,M,False,0.0
2266.66,1.0,entertainment,1,unknown,unknown,23.0,F,False,0.0
,9.0,entertainment,1,unknown,unknown,38.0,M,False,1.0
4037.56,,entertainment,1,unknown,unknown,24.0,M,False,1.0
6183.41,5.0,,1,unknown,unknown,82.0,F,False,0.0
,,entertainment,1,unknown,unknown,75.0,M,False,0.0
2067.71,5.0,,1,unknown,unknown,24.0,M,False,
3942.49,21.0,online_shopping,1,unknown,unknown,69.0,,False,0.0
3167.64,18.0,entertainment,1,unknown,unknown,73.0,,False,1.0
7550.26,20.0,entertainment,1,unknown,unknown,29.0,F,False,1.0
8777.22,4.0,online_shopping,1,unknown,unknown,23.0,M,False,1.0
1117.22,8.0,travel,1,unknown,unknown,31.0,M,False,0.0
4293.83,5.0,online_shopping,1,unknown,unknown,81.0,M,False,
7500.97,0.0,travel,1,unknown,unknown,65.0,F,False,0.0
1194.4,13.0,entertainment,1,unknown,unknown,27.0,F,False,0.0
5549.5,13.0,travel,1,unknown,unknown,74.0,M,False,0.0
7907.59,19.0,travel,1,unknown,unknown,28.0,M,False,1.0
4215.99,9.0,entertainment,1,unknown,unknown,53.0,M,False,1.0
8958.66,2.0,travel,1,unknown,unknown,74.0,F,False,0.0
7355.21,14.0,fitness_and_medical,1,unknown,unknown,20.0,M,False,0.0
9542.03,23.0,entertainment,1,unknown,unknown,53.0,F,False,1.0
6612.76,23.0,travel,1,unknown,unknown,82.0,M,False,1.0
6870.72,3.0,entertainment,1,unknown,unknown,87.0,M,False,1.0
3828.07,9.0,travel,1,unknown,unknown,52.0,F,False,1.0
2907.72,16.0,travel,1,unknown,unknown,81.0,M,False,1.0
5640.71,10.0,online_shopping,1,unknown,unknown,72.0,F,False,0.0
,4.0,,1,unknown,unknown,76.0,M,False,0.0
603.38,13.0,travel,1,unknown,unknown,58.0,F,False,1.0
8135.75,5.0,entertainment,1,unknown,unknown,80.0,F,False,0.0
9804.89,3.0,online_shopping,1,unknown,unknown,78.0,F,False,1.0
3529.51,5.0,fitness_and_medical,1,unknown,unknown,79.0,M,False,1.0
5301.68,18.0,,1,unknown,unknown,68.0,F,False,0.0
819.58,11.0,fitness_and_medical,1,unknown,unknown,60.0,M,False,1.0
4122.24,19.0,,1,unknown,unknown,24.0,F,False,1.0
5563.41,6.0,online_shopping,1,unknown,unknown,53.0,F,False,1.0
5572.69,22.0,fitness_and_medical,1,unknown,unknown,46.0,F,False,1.0
6869.29,15.0,fitness_and_medical,1,unknown,unknown,80.0,F,False,0.0
8461.6,5.0,travel,1,unknown,unknown,28.0,M,False,1.0
7455.87,7.0,online_shopping,1,unknown,unknown,83.0,M,False,1.0
3643.39,6.0,entertainment,1,unknown,unknown,49.0,M,False,
225.96,21.0,online_shopping,1,unknown,unknown,71.0,F,False,1.0
1177.97,4.0,travel,1,unknown,unknown,55.0,F,False,1.0
8968.73,22.0,travel,1,unknown,unknown,21.0,F,False,1.0
9869.15,1.0,online_shopping,1,unknown,unknown,81.0,M,False,1.0
9381.69,21.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,1.0
7210.96,17.0,entertainment,1,unknown,unknown,34.0,M,False,0.0
8889.93,23.0,online_shopping,1,unknown,unknown,77.0,F,False,0.0
8156.97,7.0,fitness_and_medical,1,unknown,unknown,46.0,M,False,0.0
9454.24,15.0,,1,unknown,unknown,35.0,F,False,1.0
1443.93,1.0,fitness_and_medical,1,unknown,unknown,81.0,F,False,0.0
3900.26,17.0,fitness_and_medical,1,unknown,unknown,55.0,M,False,0.0
1928.47,17.0,travel,1,unknown,unknown,73.0,F,False,1.0
244.61,,online_shopping,1,unknown,unknown,34.0,M,False,1.0
7336.66,8.0,fitness_and_medical,1,unknown,unknown,53.0,F,False,1.0
3451.6,1.0,,1,unknown,unknown,28.0,M,False,0.0
7496.98,6.0,fitness_and_medical,1,unknown,unknown,24.0,F,False,1.0
693.23,8.0,online_shopping,1,unknown,unknown,54.0,F,False,1.0
3171.49,,entertainment,1,unknown,unknown,58.0,F,False,1.0
7999.39,14.0,fitness_and_medical,1,unknown,unknown,25.0,F,False,0.0
6780.72,8.0,travel,1,unknown,unknown,74.0,F,False,0.0
7724.33,16.0,travel,1,unknown,unknown,80.0,M,False,1.0
206.85,17.0,fitness_and_medical,1,unknown,unknown,37.0,F,False,0.0
6455.46,15.0,online_shopping,1,unknown,unknown,27.0,F,False,0.0
,20.0,travel,1,unknown,unknown,66.0,F,False,1.0
